TA_site	BHI	Serum	HSerum
tig00000001:1026937-1026939	0	0	0
tig00000001:1026959-1026961	0	0	0
tig00000001:1026965-1026967	0	0	0
tig00000001:1026979-1026981	0	0	0
tig00000001:1027005-1027007	0	0	0
tig00000001:1027009-1027011	0	0	0
tig00000001:1027036-1027038	0	0	0
tig00000001:1027073-1027075	0	0	0
tig00000001:1027081-1027083	0	0	0
tig00000001:1027124-1027126	0	0	0
tig00000001:1027144-1027146	0	0	0
tig00000001:1027169-1027171	0	0	0
tig00000001:1027175-1027177	0	0	0
tig00000001:1027207-1027209	0	0	0
tig00000001:1027252-1027254	0	0	0
tig00000001:1027260-1027262	0	0	0
tig00000001:1027274-1027276	0	0	0
tig00000001:1027290-1027292	0	0	0
tig00000001:1027296-1027298	0	0	0
tig00000001:1027316-1027318	0	0	0
tig00000001:1027337-1027339	0	0	0
tig00000001:1027342-1027344	0	0	0
tig00000001:1027366-1027368	0	0	0
tig00000001:1027386-1027388	0	0	0
tig00000001:1027396-1027398	0	0	0
tig00000001:1027410-1027412	0	0	0
tig00000001:1027416-1027418	0	0	0
tig00000001:1027425-1027427	0	0	0
tig00000001:1027447-1027449	0	0	0
tig00000001:1027451-1027453	0	0	0
tig00000001:1027508-1027510	0	0	0
tig00000001:1027514-1027516	0	0	0
tig00000001:1027520-1027522	0	0	0
tig00000001:1027532-1027534	0	0	0
tig00000001:1027548-1027550	0	0	0
tig00000001:1027551-1027553	0	0	0
tig00000001:1027563-1027565	0	0	0
tig00000001:1027574-1027576	0	0	0
tig00000001:1027624-1027626	0	0	0
tig00000001:1027633-1027635	0	0	0
tig00000001:1027664-1027666	0	0	0
tig00000001:1027672-1027674	0	0	0
tig00000001:1027709-1027711	2	0	2
tig00000001:1027711-1027713	2	0	2
tig00000001:1027732-1027734	1	0	2
tig00000001:1027737-1027739	0	0	0
tig00000001:1027740-1027742	0	0	0
tig00000001:1027768-1027770	0	0	0
tig00000001:1027770-1027772	0	0	0
tig00000001:1027807-1027809	0	0	0
tig00000001:1027811-1027813	0	0	0
tig00000001:1027819-1027821	0	0	0
tig00000001:1027821-1027823	0	0	0
tig00000001:1027840-1027842	0	0	0
tig00000001:1027850-1027852	0	0	0
tig00000001:1027862-1027864	0	0	0
tig00000001:1027887-1027889	0	0	0
tig00000001:1027901-1027903	0	0	0
tig00000001:1027907-1027909	0	0	0
tig00000001:1027918-1027920	0	0	0
tig00000001:1027924-1027926	0	0	0
tig00000001:1027939-1027941	0	0	0
tig00000001:1027956-1027958	0	0	0
tig00000001:1027961-1027963	0	0	0
tig00000001:1027969-1027971	0	0	0
tig00000001:1027995-1027997	0	0	0
tig00000001:1028000-1028002	0	0	0
tig00000001:1028033-1028035	0	0	0
tig00000001:1028059-1028061	0	0	0
tig00000001:1028061-1028063	0	0	0
tig00000001:1028083-1028085	0	0	0
tig00000001:1028100-1028102	0	0	0
tig00000001:1028124-1028126	0	0	0
tig00000001:1028137-1028139	0	0	0
tig00000001:1028190-1028192	0	0	0
tig00000001:1028198-1028200	0	0	0
tig00000001:1028226-1028228	0	0	0
tig00000001:1028239-1028241	0	0	0
tig00000001:1028242-1028244	0	0	0
tig00000001:1028259-1028261	0	0	0
tig00000001:1028266-1028268	0	0	0
tig00000001:1028282-1028284	0	0	0
tig00000001:1028313-1028315	0	0	0
tig00000001:1028327-1028329	0	0	0
tig00000001:1028352-1028354	0	0	0
tig00000001:1028367-1028369	0	0	0
tig00000001:1028384-1028386	2	2	2
tig00000001:1028387-1028389	2	2	2
tig00000001:1028389-1028391	2	2	2
tig00000001:1028395-1028397	2	2	2
tig00000001:1028398-1028400	2	2	2
tig00000001:1028408-1028410	2	2	2
tig00000001:1028415-1028417	2	2	2
tig00000001:1028434-1028436	0	0	0
tig00000001:1028437-1028439	0	0	0
tig00000001:1028447-1028449	0	0	0
tig00000001:1028457-1028459	0	0	0
tig00000001:1028463-1028465	0	0	0
tig00000001:1028471-1028473	0	0	0
tig00000001:1028493-1028495	0	0	0
tig00000001:1028508-1028510	0	0	0
tig00000001:1028536-1028538	0	0	0
tig00000001:1028539-1028541	0	0	0
tig00000001:1028544-1028546	0	0	0
tig00000001:1028577-1028579	0	0	0
tig00000001:1028585-1028587	0	0	0
tig00000001:1028614-1028616	0	0	0
tig00000001:1028629-1028631	0	0	0
tig00000001:1028643-1028645	0	0	0
tig00000001:1028663-1028665	0	0	0
tig00000001:1028667-1028669	0	0	0
tig00000001:1028705-1028707	0	0	0
tig00000001:1028709-1028711	0	0	0
tig00000001:1028722-1028724	0	0	0
tig00000001:1028729-1028731	0	0	0
tig00000001:1028745-1028747	0	0	0
tig00000001:1028756-1028758	0	0	0
tig00000001:1028765-1028767	0	0	0
tig00000001:1028767-1028769	0	0	0
tig00000001:1028804-1028806	0	0	0
tig00000001:1028810-1028812	0	0	0
tig00000001:1028829-1028831	0	0	0
tig00000001:1028832-1028834	0	0	0
tig00000001:1028853-1028855	0	0	0
tig00000001:1028862-1028864	0	0	0
tig00000001:1028882-1028884	0	0	0
tig00000001:1028885-1028887	0	0	0
tig00000001:1028887-1028889	0	0	0
tig00000001:1028901-1028903	0	0	0
tig00000001:1028921-1028923	0	0	0
tig00000001:1028930-1028932	0	0	0
tig00000001:1028935-1028937	0	0	0
tig00000001:1028942-1028944	0	0	0
tig00000001:1028944-1028946	0	0	0
tig00000001:1028958-1028960	0	0	0
tig00000001:1028995-1028997	0	0	0
tig00000001:1029005-1029007	0	0	0
tig00000001:1029032-1029034	0	0	0
tig00000001:1029044-1029046	0	0	0
tig00000001:1029053-1029055	0	0	0
tig00000001:1029057-1029059	0	0	0
tig00000001:1029072-1029074	0	0	0
tig00000001:1029090-1029092	0	0	0
tig00000001:1029098-1029100	0	0	0
tig00000001:1029102-1029104	0	0	0
tig00000001:1029149-1029151	0	0	0
tig00000001:1029153-1029155	0	0	0
tig00000001:1029168-1029170	0	0	0
tig00000001:1029173-1029175	0	0	0
tig00000001:1029179-1029181	0	0	0
tig00000001:1029206-1029208	0	0	0
tig00000001:1029221-1029223	0	0	0
tig00000001:1029240-1029242	0	0	0
tig00000001:1029252-1029254	0	0	0
tig00000001:1029264-1029266	0	0	0
tig00000001:1029266-1029268	0	0	0
tig00000001:1029273-1029275	0	0	0
tig00000001:1029277-1029279	0	0	0
tig00000001:1029291-1029293	0	0	0
tig00000001:1029297-1029299	0	0	0
tig00000001:1029309-1029311	0	0	0
tig00000001:1029345-1029347	0	0	0
tig00000001:1029353-1029355	0	0	0
tig00000001:1029356-1029358	0	0	0
tig00000001:1029367-1029369	0	0	0
tig00000001:1029371-1029373	0	0	0
tig00000001:1029385-1029387	0	0	0
tig00000001:1029421-1029423	0	0	0
tig00000001:1029428-1029430	0	0	0
tig00000001:1029432-1029434	0	0	0
tig00000001:1029451-1029453	0	0	0
tig00000001:1029460-1029462	0	0	0
tig00000001:1029504-1029506	0	0	0
tig00000001:1029506-1029508	0	0	0
tig00000001:1029511-1029513	0	0	0
tig00000001:1029522-1029524	0	0	0
tig00000001:1029524-1029526	0	0	0
tig00000001:1029540-1029542	0	0	0
tig00000001:1029565-1029567	0	0	0
tig00000001:1029583-1029585	0	0	0
tig00000001:1029591-1029593	0	0	0
tig00000001:1029598-1029600	0	0	0
tig00000001:1029606-1029608	0	0	0
tig00000001:1029608-1029610	0	0	0
tig00000001:1029615-1029617	0	0	0
tig00000001:1029623-1029625	0	0	0
tig00000001:1029642-1029644	0	0	0
tig00000001:1029656-1029658	0	0	0
tig00000001:1029698-1029700	0	0	0
tig00000001:1029722-1029724	0	0	0
tig00000001:1029725-1029727	0	0	0
tig00000001:1029738-1029740	0	0	0
tig00000001:1029741-1029743	0	0	0
tig00000001:1029765-1029767	0	0	0
tig00000001:1029773-1029775	0	0	0
tig00000001:1029796-1029798	0	0	0
tig00000001:1029801-1029803	0	0	0
tig00000001:1029810-1029812	0	0	0
tig00000001:1029848-1029850	0	0	0
tig00000001:1029855-1029857	0	0	0
tig00000001:1029864-1029866	0	0	0
tig00000001:1029867-1029869	0	0	0
tig00000001:1029890-1029892	0	0	0
tig00000001:1029896-1029898	0	0	0
tig00000001:1029902-1029904	0	0	0
tig00000001:1029915-1029917	0	0	0
tig00000001:1029922-1029924	0	0	0
tig00000001:1029938-1029940	0	0	0
tig00000001:1029943-1029945	0	0	0
tig00000001:1029955-1029957	0	0	0
tig00000001:1029981-1029983	0	0	0
tig00000001:1029989-1029991	0	0	0
tig00000001:1030033-1030035	0	0	0
tig00000001:1030077-1030079	0	0	0
tig00000001:1030083-1030085	0	0	0
tig00000001:1030110-1030112	0	0	0
tig00000001:1030116-1030118	0	0	0
tig00000001:1030128-1030130	0	0	0
tig00000001:1030142-1030144	0	0	0
tig00000001:1030149-1030151	0	0	0
tig00000001:1030175-1030177	0	0	0
tig00000001:1030223-1030225	0	0	0
tig00000001:1030256-1030258	0	0	0
tig00000001:1030287-1030289	0	0	0
tig00000001:1030310-1030312	0	0	0
tig00000001:1030326-1030328	0	0	0
tig00000001:1030330-1030332	0	0	0
tig00000001:1030338-1030340	0	0	0
tig00000001:1030363-1030365	0	0	0
tig00000001:1030382-1030384	0	0	0
tig00000001:1030443-1030445	0	0	0
tig00000001:1030457-1030459	0	0	0
tig00000001:1030464-1030466	0	0	0
tig00000001:1030481-1030483	0	0	0
tig00000001:1030493-1030495	0	0	0
tig00000001:1030513-1030515	0	0	0
tig00000001:1030534-1030536	0	0	0
tig00000001:1030541-1030543	0	0	0
tig00000001:1030568-1030570	0	0	0
tig00000001:1030587-1030589	0	0	0
tig00000001:1030612-1030614	0	0	0
tig00000001:1030635-1030637	0	0	0
tig00000001:1030652-1030654	0	0	0
tig00000001:1030656-1030658	0	0	0
tig00000001:1030664-1030666	0	0	0
tig00000001:1030689-1030691	0	0	0
tig00000001:1030723-1030725	0	0	0
tig00000001:1030726-1030728	0	0	0
tig00000001:1030760-1030762	0	0	0
tig00000001:1030789-1030791	0	0	0
tig00000001:1030821-1030823	0	0	0
tig00000001:1030825-1030827	0	0	0
tig00000001:1030847-1030849	0	0	0
tig00000001:1030857-1030859	0	0	0
tig00000001:1030861-1030863	0	0	0
tig00000001:1030874-1030876	0	0	0
tig00000001:1030889-1030891	0	0	0
tig00000001:1030896-1030898	0	0	0
tig00000001:1030900-1030902	0	0	0
tig00000001:1030932-1030934	0	0	0
tig00000001:1030946-1030948	0	0	0
tig00000001:1030975-1030977	0	0	0
tig00000001:1030981-1030983	0	0	0
tig00000001:1030992-1030994	0	0	0
tig00000001:1031102-1031104	0	0	0
tig00000001:1031109-1031111	0	0	0
tig00000001:1031132-1031134	0	0	0
tig00000001:1031158-1031160	0	0	0
tig00000001:1031174-1031176	0	0	0
tig00000001:1031213-1031215	0	0	0
tig00000001:1031247-1031249	0	0	0
tig00000001:1031255-1031257	0	0	0
tig00000001:1031262-1031264	0	0	0
tig00000001:1031289-1031291	0	0	0
tig00000001:1031301-1031303	0	0	0
tig00000001:1031306-1031308	0	0	0
tig00000001:1031319-1031321	0	0	0
tig00000001:1031337-1031339	0	0	0
tig00000001:1031347-1031349	0	0	0
tig00000001:1031368-1031370	0	0	0
tig00000001:1031382-1031384	0	0	0
tig00000001:1031390-1031392	0	0	0
tig00000001:1031406-1031408	0	0	0
tig00000001:1031427-1031429	0	0	0
tig00000001:1031429-1031431	0	0	0
tig00000001:1031438-1031440	0	0	0
tig00000001:1031482-1031484	0	0	0
tig00000001:1031494-1031496	0	0	0
tig00000001:1031522-1031524	0	0	0
tig00000001:1031525-1031527	0	0	0
tig00000001:1031542-1031544	0	0	0
tig00000001:1031554-1031556	0	0	0
tig00000001:1031572-1031574	0	0	0
tig00000001:1031644-1031646	0	0	0
tig00000001:1031673-1031675	0	0	0
tig00000001:1031689-1031691	0	0	0
tig00000001:1031701-1031703	0	0	0
tig00000001:1031705-1031707	0	0	0
tig00000001:1031722-1031724	0	0	0
tig00000001:1031732-1031734	0	0	0
tig00000001:1031743-1031745	0	0	0
tig00000001:1031783-1031785	0	0	0
tig00000001:1031795-1031797	0	0	0
tig00000001:1031805-1031807	0	0	0
tig00000001:1031875-1031877	0	0	0
tig00000001:1031883-1031885	0	0	0
tig00000001:1031886-1031888	0	0	0
tig00000001:1031891-1031893	0	0	0
tig00000001:1031905-1031907	0	0	0
tig00000001:1031908-1031910	0	0	0
tig00000001:1031922-1031924	0	0	0
tig00000001:1031959-1031961	0	0	0
tig00000001:1031987-1031989	0	0	0
tig00000001:1031991-1031993	0	0	0
tig00000001:1031996-1031998	0	0	0
tig00000001:1032001-1032003	0	0	0
tig00000001:1032043-1032045	0	0	0
tig00000001:1032053-1032055	0	0	0
tig00000001:1032059-1032061	0	0	0
tig00000001:1032085-1032087	0	0	0
tig00000001:1032116-1032118	0	0	0
tig00000001:1032123-1032125	0	0	0
tig00000001:1032144-1032146	0	0	0
tig00000001:1032163-1032165	0	0	0
tig00000001:1032170-1032172	0	0	0
tig00000001:1032185-1032187	0	0	0
tig00000001:1032281-1032283	0	0	0
tig00000001:1032305-1032307	0	0	0
tig00000001:1032330-1032332	0	0	0
tig00000001:1032349-1032351	0	0	0
tig00000001:1032351-1032353	0	0	0
tig00000001:1032375-1032377	0	0	0
tig00000001:1032394-1032396	0	0	0
tig00000001:1032427-1032429	0	0	0
tig00000001:1032468-1032470	0	0	0
tig00000001:1032477-1032479	0	0	0
tig00000001:1032496-1032498	0	0	0
tig00000001:1032505-1032507	0	0	0
tig00000001:1032512-1032514	0	0	0
tig00000001:1032524-1032526	0	0	0
tig00000001:1032534-1032536	0	0	0
tig00000001:1032553-1032555	0	0	0
tig00000001:1032565-1032567	0	0	0
tig00000001:1032567-1032569	0	0	0
tig00000001:1032573-1032575	0	0	0
tig00000001:1032584-1032586	0	0	0
tig00000001:1032587-1032589	0	0	0
tig00000001:1032640-1032642	0	0	0
tig00000001:1032673-1032675	0	0	0
tig00000001:1032692-1032694	0	0	0
tig00000001:1032696-1032698	0	0	0
tig00000001:1032700-1032702	0	0	0
tig00000001:1032704-1032706	0	0	0
tig00000001:1032751-1032753	0	0	0
tig00000001:1032758-1032760	0	0	0
tig00000001:1032765-1032767	0	0	0
tig00000001:1032792-1032794	0	0	0
tig00000001:1032798-1032800	0	0	0
tig00000001:1032807-1032809	0	0	0
tig00000001:1032849-1032851	0	0	0
tig00000001:1032854-1032856	0	0	0
tig00000001:1032865-1032867	0	0	0
tig00000001:1032898-1032900	0	0	0
tig00000001:1032914-1032916	0	0	0
tig00000001:1032939-1032941	0	0	0
tig00000001:1032942-1032944	0	0	0
tig00000001:1032946-1032948	0	0	0
tig00000001:1032948-1032950	0	0	0
tig00000001:1032953-1032955	0	0	0
tig00000001:1032956-1032958	0	0	0
tig00000001:1032982-1032984	0	0	0
tig00000001:1032990-1032992	0	0	0
tig00000001:1033013-1033015	0	0	0
tig00000001:1033029-1033031	0	0	0
tig00000001:1033039-1033041	0	0	0
tig00000001:1033044-1033046	0	0	0
tig00000001:1033066-1033068	0	0	0
tig00000001:1033077-1033079	0	0	0
tig00000001:1033100-1033102	0	0	0
tig00000001:1033119-1033121	0	0	0
tig00000001:1033144-1033146	0	0	0
tig00000001:1033185-1033187	0	0	0
tig00000001:1033192-1033194	0	0	0
tig00000001:1033204-1033206	0	0	0
tig00000001:1033225-1033227	0	0	0
tig00000001:1033232-1033234	0	0	0
tig00000001:1033238-1033240	0	0	0
tig00000001:1033275-1033277	0	0	0
tig00000001:1033292-1033294	0	0	0
tig00000001:1033318-1033320	0	0	0
tig00000001:1033335-1033337	0	0	0
tig00000001:1033342-1033344	0	0	0
tig00000001:1033360-1033362	0	0	0
tig00000001:1033401-1033403	0	0	0
tig00000001:1033421-1033423	0	0	0
tig00000001:1033436-1033438	0	0	0
tig00000001:1033438-1033440	0	0	0
tig00000001:1033483-1033485	0	0	0
tig00000001:1033497-1033499	0	0	0
tig00000001:1033545-1033547	0	0	0
tig00000001:1033577-1033579	0	0	0
tig00000001:1033587-1033589	0	0	0
tig00000001:1033590-1033592	0	0	0
tig00000001:1033597-1033599	0	0	0
tig00000001:1033601-1033603	0	0	0
tig00000001:1033635-1033637	0	0	0
tig00000001:1033643-1033645	0	0	0
tig00000001:1033676-1033678	0	0	0
tig00000001:1033712-1033714	0	0	0
tig00000001:1033800-1033802	0	0	0
tig00000001:1033815-1033817	0	0	0
tig00000001:1033831-1033833	0	0	0
tig00000001:1033838-1033840	0	0	0
tig00000001:1033866-1033868	0	0	0
tig00000001:1033874-1033876	0	0	0
tig00000001:1033899-1033901	0	0	0
tig00000001:1033903-1033905	0	0	0
tig00000001:1033905-1033907	0	0	0
tig00000001:1033915-1033917	0	0	0
tig00000001:1033932-1033934	0	0	0
tig00000001:1033953-1033955	0	0	0
tig00000001:1033965-1033967	0	0	0
tig00000001:1033979-1033981	0	0	0
tig00000001:1034026-1034028	0	0	0
tig00000001:1034034-1034036	0	0	0
tig00000001:1034036-1034038	0	0	0
tig00000001:1034039-1034041	0	0	0
tig00000001:1034042-1034044	0	0	0
tig00000001:1034088-1034090	2	2	2
tig00000001:1034094-1034096	2	2	2
tig00000001:1034099-1034101	2	2	2
tig00000001:1034104-1034106	2	2	2
tig00000001:1034113-1034115	2	2	2
tig00000001:1034118-1034120	2	2	2
tig00000001:1034129-1034131	2	2	2
tig00000001:1034137-1034139	2	2	2
tig00000001:1034181-1034183	0	0	0
tig00000001:1034198-1034200	0	0	0
tig00000001:1034202-1034204	0	0	0
tig00000001:1034205-1034207	0	0	0
tig00000001:1034226-1034228	0	0	0
tig00000001:1034231-1034233	0	0	0
tig00000001:1034305-1034307	0	0	0
tig00000001:1034315-1034317	0	0	0
tig00000001:1034317-1034319	0	0	0
tig00000001:1034324-1034326	0	0	0
tig00000001:1034340-1034342	0	0	0
tig00000001:1034344-1034346	0	0	0
tig00000001:1034357-1034359	0	0	0
tig00000001:1034404-1034406	0	0	0
tig00000001:1034406-1034408	0	0	0
tig00000001:1034412-1034414	0	0	0
tig00000001:1034417-1034419	0	0	0
tig00000001:1034436-1034438	0	0	0
tig00000001:1034438-1034440	0	0	0
tig00000001:1034443-1034445	0	0	0
tig00000001:1034451-1034453	0	0	0
tig00000001:1034457-1034459	0	0	0
tig00000001:1034481-1034483	0	0	0
tig00000001:1034500-1034502	0	0	0
tig00000001:1034503-1034505	0	0	0
tig00000001:1034522-1034524	0	0	0
tig00000001:1034535-1034537	0	0	0
tig00000001:1034556-1034558	0	0	0
tig00000001:1034566-1034568	2	2	2
tig00000001:1034579-1034581	2	2	2
tig00000001:1034619-1034621	2	2	2
tig00000001:1034649-1034651	2	2	2
tig00000001:1034676-1034678	0	0	0
tig00000001:1034691-1034693	0	0	0
tig00000001:1034716-1034718	0	0	0
tig00000001:1034718-1034720	0	0	0
tig00000001:1034817-1034819	0	0	0
tig00000001:1034837-1034839	0	0	0
tig00000001:1034855-1034857	0	0	0
tig00000001:1034866-1034868	0	0	0
tig00000001:1034874-1034876	0	0	0
tig00000001:1034894-1034896	0	0	0
tig00000001:1034907-1034909	0	0	0
tig00000001:1034915-1034917	0	0	0
tig00000001:1034933-1034935	0	0	0
tig00000001:1034939-1034941	0	0	0
tig00000001:1034954-1034956	0	0	0
tig00000001:1034958-1034960	0	0	0
tig00000001:1034967-1034969	0	0	0
tig00000001:1035014-1035016	0	0	0
tig00000001:1035018-1035020	0	0	0
tig00000001:1035023-1035025	0	0	0
tig00000001:1035031-1035033	0	0	0
tig00000001:1035057-1035059	0	0	0
tig00000001:1035065-1035067	0	0	0
tig00000001:1035071-1035073	0	0	0
tig00000001:1035111-1035113	0	0	0
tig00000001:1035141-1035143	0	0	0
tig00000001:1035144-1035146	0	0	0
tig00000001:1035155-1035157	0	0	0
tig00000001:1035187-1035189	0	0	0
tig00000001:1035192-1035194	0	0	0
tig00000001:1035214-1035216	0	0	0
tig00000001:1035224-1035226	0	0	0
tig00000001:1035233-1035235	0	0	0
tig00000001:1035279-1035281	0	2	2
tig00000001:1035298-1035300	0	2	2
tig00000001:1035310-1035312	0	2	2
tig00000001:1035321-1035323	0	0	0
tig00000001:1035338-1035340	0	0	0
tig00000001:1035342-1035344	0	0	0
tig00000001:1035345-1035347	0	0	0
tig00000001:1035351-1035353	0	0	0
tig00000001:1035377-1035379	0	0	0
tig00000001:1035379-1035381	0	0	0
tig00000001:1035386-1035388	0	0	0
tig00000001:1035393-1035395	0	0	0
tig00000001:1035395-1035397	0	0	0
tig00000001:1035400-1035402	0	0	0
tig00000001:1035406-1035408	0	0	0
tig00000001:1035463-1035465	0	0	0
tig00000001:1035468-1035470	0	0	0
tig00000001:1035475-1035477	0	0	0
tig00000001:1035483-1035485	0	0	0
tig00000001:1035488-1035490	0	0	0
tig00000001:1035504-1035506	0	0	0
tig00000001:1035511-1035513	0	0	0
tig00000001:1035514-1035516	0	0	0
tig00000001:1035529-1035531	0	0	0
tig00000001:1035534-1035536	0	0	0
tig00000001:1035544-1035546	0	0	0
tig00000001:1035553-1035555	0	0	0
tig00000001:1035563-1035565	0	0	0
tig00000001:1035595-1035597	0	0	0
tig00000001:1035616-1035618	0	0	0
tig00000001:1035663-1035665	0	0	0
tig00000001:1035665-1035667	0	0	0
tig00000001:1035673-1035675	0	0	0
tig00000001:1035727-1035729	0	0	0
tig00000001:1035754-1035756	0	0	0
tig00000001:1035758-1035760	0	0	0
tig00000001:1035782-1035784	0	0	0
tig00000001:1035787-1035789	0	0	0
tig00000001:1035790-1035792	0	0	0
tig00000001:1035820-1035822	0	0	0
tig00000001:1035842-1035844	0	0	0
tig00000001:1035849-1035851	0	0	0
tig00000001:1035868-1035870	0	0	0
tig00000001:1035887-1035889	0	0	0
tig00000001:1035890-1035892	0	0	0
tig00000001:1035899-1035901	0	0	0
tig00000001:1035906-1035908	0	0	0
tig00000001:1035952-1035954	0	0	0
tig00000001:1035956-1035958	0	0	0
tig00000001:1035979-1035981	0	0	0
tig00000001:1035991-1035993	0	0	0
tig00000001:1036008-1036010	0	0	0
tig00000001:1036015-1036017	0	0	0
tig00000001:1036026-1036028	0	0	0
tig00000001:1036040-1036042	0	0	0
tig00000001:1036049-1036051	0	0	0
tig00000001:1036056-1036058	0	0	0
tig00000001:1036065-1036067	0	0	0
tig00000001:1036076-1036078	0	0	0
tig00000001:1036106-1036108	0	0	0
tig00000001:1036112-1036114	0	0	0
tig00000001:1036149-1036151	0	0	0
tig00000001:1036170-1036172	0	0	0
tig00000001:1036182-1036184	0	0	0
tig00000001:1036196-1036198	0	0	0
tig00000001:1036198-1036200	0	0	0
tig00000001:1036204-1036206	0	0	0
tig00000001:1036225-1036227	0	0	0
tig00000001:1036238-1036240	0	0	0
tig00000001:1036247-1036249	0	0	0
tig00000001:1036281-1036283	0	0	0
tig00000001:1036332-1036334	0	0	0
tig00000001:1036346-1036348	0	0	0
tig00000001:1036352-1036354	0	0	0
tig00000001:1036354-1036356	0	0	0
tig00000001:1036364-1036366	0	0	0
tig00000001:1036385-1036387	0	0	0
tig00000001:1036400-1036402	0	0	0
tig00000001:1036407-1036409	0	0	0
tig00000001:1036410-1036412	0	0	0
tig00000001:1036419-1036421	0	0	0
tig00000001:1036452-1036454	0	0	0
tig00000001:1036535-1036537	0	0	0
tig00000001:1036577-1036579	0	0	0
tig00000001:1036588-1036590	0	0	0
tig00000001:1036593-1036595	0	0	0
tig00000001:1036603-1036605	0	0	0
tig00000001:1036624-1036626	0	0	0
tig00000001:1036628-1036630	0	0	0
tig00000001:1036670-1036672	0	0	0
tig00000001:1036676-1036678	0	0	0
tig00000001:1036682-1036684	0	0	0
tig00000001:1036689-1036691	0	0	0
tig00000001:1036697-1036699	0	0	0
tig00000001:1036700-1036702	0	0	0
tig00000001:1036775-1036777	0	0	0
tig00000001:1036790-1036792	0	0	0
tig00000001:1036793-1036795	0	0	0
tig00000001:1036800-1036802	0	0	0
tig00000001:1036859-1036861	0	0	0
tig00000001:1036879-1036881	0	0	0
tig00000001:1036905-1036907	0	0	0
tig00000001:1036928-1036930	0	0	0
tig00000001:1036934-1036936	0	0	0
tig00000001:1036940-1036942	0	0	0
tig00000001:1036946-1036948	0	0	0
tig00000001:1036951-1036953	0	0	0
tig00000001:1036983-1036985	0	0	0
tig00000001:1036991-1036993	0	0	0
tig00000001:1037017-1037019	0	0	0
tig00000001:1037024-1037026	0	0	0
tig00000001:1037030-1037032	0	0	0
tig00000001:1037036-1037038	0	0	0
tig00000001:1037046-1037048	0	0	0
tig00000001:1037057-1037059	0	0	0
tig00000001:1037074-1037076	0	0	0
tig00000001:1037097-1037099	0	0	0
tig00000001:1037115-1037117	0	0	0
tig00000001:1037129-1037131	0	0	0
tig00000001:1037142-1037144	0	0	0
tig00000001:1037165-1037167	0	0	0
tig00000001:1037167-1037169	0	0	0
tig00000001:1037235-1037237	0	0	0
tig00000001:1037264-1037266	0	0	0
